id,gender,masterCategory,subCategory,articleType,baseColour,productDisplayName,Unnamed: 7,imageURL
5490,Men,Apparel,Topwear,Tshirts,Grey,Mr.Men Men's Wave Rider Grey Melange T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5490.jpg
5491,Men,Apparel,Topwear,Tshirts,Purple,Mr.Men Men's Strong Light Purple T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5491.jpg
5492,Men,Apparel,Topwear,Tshirts,Blue,Mr.Men Men's Cool Indigo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5492.jpg
5493,Men,Apparel,Topwear,Tshirts,Grey,Mr.Men Men's Cool Soft Grey T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5493.jpg
5494,Men,Apparel,Topwear,Tshirts,Grey,Mr.Men Men's Charcoal Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5494.jpg
5495,Men,Apparel,Topwear,Tshirts,Green,Mr.Men Men's Perfect Green Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5495.jpg
5496,Men,Apparel,Topwear,Tshirts,Yellow,Mr.Men Men's Cool Guy Lemon T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5496.jpg
5497,Men,Apparel,Topwear,Tshirts,Pink,Mr.Men Men's Cool Guy Lilac T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5497.jpg
5498,Men,Apparel,Topwear,Tshirts,White,Mr.Men Men's Mr.happy White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5498.jpg
5499,Men,Apparel,Topwear,Tshirts,Black,Mr.Men Men's Mr. Happy Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5499.jpg
5500,Men,Apparel,Topwear,Tshirts,White,Mr.Men Men's Mr.Perfect White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5500.jpg
5501,Men,Apparel,Topwear,Tshirts,Black,Mr.Men Men's Mr.Perfect Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5501.jpg
5502,Men,Apparel,Topwear,Tshirts,Blue,Mr.Men Men's Mischief Placid Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5502.jpg
5503,Men,Apparel,Topwear,Tshirts,Red,Mr.Men Men's Perfect Chilly Pepper T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5503.jpg
5504,Men,Apparel,Topwear,Tshirts,Red,Mr.Men Men's Mischief Chilly Pepper T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5504.jpg
5505,Unisex,Accessories,Bags,Handbags,Grey,Nike Grey Printed Handheld Bag,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5505.jpg
5506,Women,Apparel,Topwear,Tshirts,Yellow,Nike Women's Yellow Casual T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5506.jpg
5507,Women,Apparel,Topwear,Tshirts,Black,Nike Women's Tennis Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5507.jpg
5513,Men,Apparel,Topwear,Tshirts,Orange,Probase Men's Crack Print Reign Of Rock & Roll Orange T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5513.jpg
5514,Men,Apparel,Topwear,Tshirts,Grey,Probase Men's Crack Print Reign Of Rock & Roll Grey T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5514.jpg
5515,Men,Apparel,Topwear,Tshirts,Blue,Probase Men's Crack Print Crew Challenger Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5515.jpg
5516,Men,Apparel,Topwear,Tshirts,White,Probase Men's Crack Print Crew Challenger White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5516.jpg
5519,Men,Footwear,Shoes,Sports Shoes,White,Reebok Men's Hex Express Grey White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5519.jpg
5520,Men,Apparel,Topwear,Tshirts,White,Probase Men's Away To Glory White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5520.jpg
5525,Men,Footwear,Shoes,Sports Shoes,Red,Reebok Men's Soqua Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5525.jpg
5527,Men,Apparel,Topwear,Tshirts,Purple,Mr.Men Men's Mr.Funny Purple T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5527.jpg
5530,Men,Footwear,Flip Flops,Flip Flops,Black,Reebok Men's Casual Black Slipper,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5530.jpg
5531,Men,Footwear,Shoes,Sports Shoes,Black,Nike Men's Field Trainer Textile Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5531.jpg
5532,Men,Footwear,Shoes,Sports Shoes,White,Nike Men's Zoom Structure White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5532.jpg
5533,Men,Footwear,Shoes,Sports Shoes,Blue,Nike Men's Free Run Blue Orange Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5533.jpg
5534,Men,Footwear,Shoes,Sports Shoes,White,Nike Men's Air Retaliate Grey White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5534.jpg
5535,Men,Footwear,Shoes,Sports Shoes,Grey,Nike Men's Air Max Tailwind Dark Grey Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5535.jpg
5536,Men,Footwear,Shoes,Sports Shoes,Grey,Nike Men's Air Alaris Grey Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5536.jpg
5537,Men,Footwear,Shoes,Sports Shoes,Black,Nike Men's Free Black White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5537.jpg
5538,Men,Footwear,Shoes,Sports Shoes,Black,Nike Men's Lunar Glide Grey Black Purple Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5538.jpg
5539,Men,Footwear,Shoes,Sports Shoes,Black,Nike Men's Air Relentless Black Red White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5539.jpg
5540,Men,Footwear,Shoes,Sports Shoes,Black,Nike Men's Lunar Fly Black Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5540.jpg
5541,Men,Footwear,Shoes,Sports Shoes,Grey,Nike Mens Jordan Ptp'er White & Grey Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5541.jpg
5542,Men,Footwear,Shoes,Sports Shoes,Black,Nike Men's Air Max Black Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5542.jpg
5543,Men,Apparel,Topwear,Tshirts,White,Nike Men's Trainning White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5543.jpg
5544,Men,Apparel,Topwear,Tshirts,Yellow,Nike Men's Trainning Orange T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5544.jpg
5545,Men,Apparel,Topwear,Tshirts,Blue,Nike Men's Casual Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5545.jpg
5546,Men,Apparel,Topwear,Tshirts,Orange,Nike Men's Football Soccer Orange T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5546.jpg
5547,Men,Apparel,Topwear,Tshirts,Green,Nike Men's Football/Soccer Green T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5547.jpg
5556,Men,Apparel,Topwear,Tshirts,Black,Mr.Men Men's Perfect Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5556.jpg
5558,Men,Apparel,Topwear,Tshirts,Green,Reebok Men Lifestyle Green T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5558.jpg
5559,Men,Apparel,Topwear,Jackets,Yellow,Reebok Men Reversible Blue & Yellow Jacket,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5559.jpg
5560,Men,Apparel,Topwear,Jackets,Green,Reebok Men Sport Revesable Black Green Jacket,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5560.jpg
5565,Men,Apparel,Topwear,Tshirts,Maroon,Mr.Men Maroon Printed T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5565.jpg
5566,Women,Apparel,Dress,Dresses,Maroon,Ant Kids Girl's Maroon With Flower Kidswear,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5566.jpg
5567,Men,Footwear,Shoes,Sports Shoes,White,Nike Men's Back Board White Navy Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5567.jpg
5568,Women,Footwear,Shoes,Sports Shoes,White,Nike Women's Free Everyday White Orange Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5568.jpg
5569,Women,Footwear,Shoes,Sports Shoes,Grey,Nike Women Zoom Vomero Grey Purple White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5569.jpg
5570,Girls,Apparel,Dress,Dresses,Grey,Ant Kids Girl's Sleeveless With Flower Print Kidswear,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5570.jpg
5571,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's Makis White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5571.jpg
5572,Men,Footwear,Shoes,Sports Shoes,Black,ADIDAS Men's Coleman Khaki Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5572.jpg
5573,Men,Footwear,Shoes,Sports Shoes,Grey,Nike Men's Air Pegasus Grey Yellow Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5573.jpg
5574,Men,Footwear,Shoes,Sports Shoes,White,Nike Men's Tennis Classic White Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5574.jpg
5575,Girls,Apparel,Bottomwear,Skirts,Green,Ant Kids Girl's Green Kidswear,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5575.jpg
5576,Men,Footwear,Shoes,Sports Shoes,Grey,Nike Men's Free Run Grey Red White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5576.jpg
5577,Men,Footwear,Shoes,Sports Shoes,Grey,Nike Men's Field Trainer Textile Grey Black White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5577.jpg
5578,Men,Footwear,Shoes,Sports Shoes,Grey,Nike Men's Sweet Classic Leather Grey White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5578.jpg
5579,Men,Footwear,Shoes,Sports Shoes,Black,ADIDAS Men's Coleman Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5579.jpg
5580,Men,Footwear,Shoes,Sports Shoes,White,Nike Men's Sweet Classic Leather White Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5580.jpg
5581,Girls,Apparel,Bottomwear,Skirts,Pink,Ant Kids Girl's Flower Print Frill Pink Kidswear,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5581.jpg
5582,Men,Footwear,Shoes,Sports Shoes,White,Nike Men's Main Draw White Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5582.jpg
5583,Men,Footwear,Shoes,Sports Shoes,Brown,ADIDAS Men Adistreet Lux Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5583.jpg
5584,Men,Footwear,Shoes,Sports Shoes,Black,Nike Men's Lunar Fly Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5584.jpg
5585,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's Barricade 6.0 White Grey Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5585.jpg
5586,Girls,Apparel,Bottomwear,Skirts,Brown,Ant Kids Girl's Tiger Print Kidswear,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5586.jpg
5588,Men,Footwear,Shoes,Sports Shoes,Blue,ADIDAS Men's Kestrel Navy Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5588.jpg
5589,Men,Footwear,Shoes,Sports Shoes,White,Reebok Men Empire Run White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5589.jpg
5590,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's Adi Taurus White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5590.jpg
5593,Men,Footwear,Shoes,Sports Shoes,White,Reebok Men's Pure Victory White Grey Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5593.jpg
5594,Women,Footwear,Shoes,Sports Shoes,White,ADIDAS Women's Ls Adi Ballerino White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5594.jpg
5595,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men Check Can White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5595.jpg
5599,Men,Footwear,Sandal,Sandals,Black,Reebok Men's Trail Surpant Black Orange Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5599.jpg
5600,Men,Footwear,Shoes,Sports Shoes,Blue,Reebok Men's Trail Mud Slinger Black Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5600.jpg
5601,Men,Footwear,Flip Flops,Flip Flops,Brown,Nike Men's Splash Thong Yellow Black Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5601.jpg
5602,Men,Footwear,Flip Flops,Flip Flops,Brown,Nike Men's Chroma Navy Blue Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5602.jpg
5603,Men,Footwear,Flip Flops,Flip Flops,Black,Nike Men's Chroma Thong White Red Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5603.jpg
5604,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Nike Men's Splash Thong Brown Grey Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5604.jpg
5605,Men,Footwear,Flip Flops,Flip Flops,Brown,Nike Me Chroma Brown Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5605.jpg
5606,Men,Footwear,Sandal,Sandals,Black,ADIDAS Men Kendall Black Floater,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5606.jpg
5608,Men,Footwear,Sandal,Sandals,Black,ADIDAS Men Kendall Black Navy Floater,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5608.jpg
5609,Men,Footwear,Sandal,Sports Sandals,Navy Blue,ADIDAS Men Receptor Navy Sports Sandals,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5609.jpg
5610,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's Stride White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5610.jpg
5611,Men,Footwear,Sandal,Sandals,Black,ADIDAS Men Kendall Black Grey Floater,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5611.jpg
5614,Men,Footwear,Sandal,Sandals,Brown,ADIDAS Men Henrio Brown Floater,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5614.jpg
5615,Men,Footwear,Sandal,Sandals,Grey,ADIDAS Men Henrio Grey Red Floater,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5615.jpg
5616,Men,Footwear,Sandal,Sandals,Brown,ADIDAS Men Comanche Brown Floater,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5616.jpg
5617,Men,Footwear,Sandal,Sandals,Black,ADIDAS Men Henrio Black Blue Floater,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5617.jpg
5618,Women,Footwear,Shoes,Sports Shoes,White,ADIDAS Women's Adi Montero White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5618.jpg
5619,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men Primo White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5619.jpg
5620,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's Primo White Green Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5620.jpg
5621,Women,Footwear,Flip Flops,Flip Flops,Red,ADIDAS Women's Adi Zing Red Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5621.jpg
5622,Women,Footwear,Flip Flops,Flip Flops,Yellow,ADIDAS Women's Adi Zing Yellow Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5622.jpg
5623,Men,Footwear,Flip Flops,Flip Flops,Grey,Nike Men's Splash Thong Black Red Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5623.jpg
5625,Men,Footwear,Flip Flops,Flip Flops,Grey,ADIDAS Men's Adi Jumble Grey Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5625.jpg
5627,Men,Footwear,Flip Flops,Flip Flops,Blue,ADIDAS Men's Adi Jumble Blue Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5627.jpg
5628,Men,Footwear,Flip Flops,Flip Flops,Black,ADIDAS Men's Adi Slide Black Yellow Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5628.jpg
5629,Women,Footwear,Flip Flops,Flip Flops,Pink,ADIDAS Women's Adi Groove Pink Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5629.jpg
5630,Women,Footwear,Flip Flops,Flip Flops,Blue,ADIDAS Women's Adi Groove Blue Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5630.jpg
5631,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,ADIDAS Unisex Adi Liner Yellow Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5631.jpg
5635,Men,Footwear,Flip Flops,Flip Flops,Black,ADIDAS Men's Adi Liner Black Blue Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5635.jpg
5638,Men,Footwear,Flip Flops,Flip Flops,Brown,ADIDAS Men's Adi Liner Brown Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5638.jpg
5641,Men,Footwear,Shoes,Sports Shoes,Brown,ADIDAS Men Arcane Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5641.jpg
5646,Unisex,Footwear,Flip Flops,Flip Flops,Silver,ADIDAS Unisex Adi Pixel Silver Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5646.jpg
5647,Women,Footwear,Shoes,Flats,Black,ADIDAS Women's Ballerino Black Ballerinas,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5647.jpg
5654,Men,Footwear,Shoes,Sports Shoes,White,Reebok Men's Winning Stride White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5654.jpg
5658,Men,Apparel,Topwear,Tshirts,Mustard,Tantra Men Freddie Mustard T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5658.jpg
5659,Men,Apparel,Topwear,Tshirts,Blue,Tantra Men's Instant Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5659.jpg
5660,Men,Apparel,Topwear,Tshirts,Navy Blue,Tantra Men Absolut Bangalore Navy Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5660.jpg
5661,Men,Apparel,Topwear,Tshirts,Black,Tantra Men Absolut Bangalore Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5661.jpg
5662,Men,Apparel,Topwear,Tshirts,Orange,Tantra Men's Absolut Bangalore Mustard T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5662.jpg
5664,Men,Apparel,Topwear,Tshirts,Blue,Tantra Men's Shloka Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5664.jpg
5665,Men,Footwear,Flip Flops,Flip Flops,Grey,ADIDAS Men's Slide Grey Orange Flip Flop,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5665.jpg
5666,Men,Apparel,Topwear,Tshirts,Green,Tantra Men's Beer Addict Green T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5666.jpg
5667,Men,Apparel,Topwear,Tshirts,Black,Tantra Men's Gizmo Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5667.jpg
5668,Men,Apparel,Topwear,Tshirts,Purple,Tantra Men's Gizmo Violet T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5668.jpg
5669,Men,Apparel,Topwear,Tshirts,Brown,Tantra Men's Page Choco T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5669.jpg
5670,Men,Apparel,Topwear,Tshirts,Green,Tantra Men Page Green T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5670.jpg
5671,Men,Apparel,Topwear,Tshirts,White,Tantra Men's Autorikshaw White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5671.jpg
5672,Men,Apparel,Topwear,Tshirts,Black,Tantra Men's Bangalore Metro Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5672.jpg
5673,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men's Icurbantrack Solver Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5673.jpg
5674,Men,Footwear,Shoes,Casual Shoes,Brown,Skechers Men's Icurbantrack Solver Dark Grey Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5674.jpg
5675,Men,Footwear,Shoes,Formal Shoes,Black,Skechers Men's Ilets Resolute Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5675.jpg
5676,Men,Footwear,Shoes,Casual Shoes,Brown,Skechers Men's Casual  Charcoal Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5676.jpg
5677,Men,Footwear,Shoes,Casual Shoes,Brown,Skechers Men's Ilets Resolute Charcolate Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5677.jpg
5678,Men,Footwear,Shoes,Casual Shoes,Brown,Skechers Men's Slip On Dark Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5678.jpg
5679,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men's Diameter Heisman Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5679.jpg
5680,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men's Compelling Desterity Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5680.jpg
5681,Men,Footwear,Shoes,Casual Shoes,Brown,Skechers Men's Compelling Dexterity Fudge Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5681.jpg
5682,Men,Footwear,Shoes,Casual Shoes,Brown,Skechers Men's Transparent Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5682.jpg
5683,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men's Triumphant Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5683.jpg
5684,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5684.jpg
5685,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men's Traffics Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5685.jpg
5686,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men Regions Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5686.jpg
5687,Men,Footwear,Shoes,Casual Shoes,Brown,Skechers Men's Traffics Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5687.jpg
5688,Men,Footwear,Shoes,Casual Shoes,Brown,Skechers Men Torino Dark Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5688.jpg
5689,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men's Liquid Roggers Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5689.jpg
5690,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men Valence Envoy Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5690.jpg
5691,Men,Footwear,Shoes,Casual Shoes,White,Skechers Men's Regions Off White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5691.jpg
5692,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men Seguae-Deposit Black Taupe Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5692.jpg
5693,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men's Genesis Everstone Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5693.jpg
5694,Men,Footwear,Shoes,Casual Shoes,Brown,Skechers Men's Genesis Everstone Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5694.jpg
5696,Men,Footwear,Shoes,Casual Shoes,Brown,Skechers Men Genesis Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5696.jpg
5697,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men Black Casual Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5697.jpg
5698,Men,Footwear,Shoes,Casual Shoes,Brown,Skechers Men's Liquid Roggers Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5698.jpg
5699,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men's Striking Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5699.jpg
5700,Men,Footwear,Shoes,Casual Shoes,Black,Skechers Men's Casual Black Taupe Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/5700.jpg
